order_id,company,account_manager,address,city,state,zip_code,cost,sales
71984528,"Curtis, Robinson and Lyons",Dwight Schrute,17107 Ford Ferry,Kerrchester,SC,68358,47.4,71.1
71984618,"Barrera, Torres and Walker",Andy Bernard,6341 Herman Dale,Adamsside,NM,83070,109.9,164.9
71984708,"Hall, Merritt and Hull",Andy Bernard,321 Makayla Pass,South Randyton,AL,97421,185,277.5
7.20E+09,Patton Group,Kevin Malone,8247 Howard Dale Suite 289,Lake Yolanda,TX,56313,115.5,173.3
719848c0,"Hill, Johnson and Graham",Andy Bernard,398 Meza Union,West Lisa,MD,35024,33.7,50.6
71984924,Lester Ltd,Ryan Howard,469 Flores Cape Apt. 001,Garnerfort,ND,72226,170,254.9
7198499c,"Aguirre, Dominguez and Smith",Ryan Howard,9043 Hood Prairie,Guerrabury,MN,90707,63,94.5
71984a14,"Curtis, Scott and Wright",Dwight Schrute,0155 Scott Valleys,Lisastad,NC,65698,71.7,107.6
71984aa8,Koch-Foster,,217 Brandi Park,New Annchester,FL,78301,71.1,106.7
71984b54,"Burns, Fitzgerald and Sandoval",Phyllis Vance,80554 Wilson Junction Suite 032,Robertview,TX,65491,69,103.5
71984bf4,Wells-Campbell,Andy Bernard,6692 Brown Bridge,Robertshire,WA,25448,100,150
71984c76,Austin-Lucas,Stanley Hudson,4748 Yang Views,Lake Randyview,MA,7053,87.5,131.2
71984cee,Williams and Sons,Andy Bernard,522 Denise Light,South Greg,OK,29771,80,120
71984d70,"Butler, Lewis and Bailey",,033 Cochran Mount,Manningmouth,UT,60899,54.2,81.3
71984df4,Rivera-Caldwell,,598 Martin Mountain Suite 151,South Anthony,SC,62942,147.5,221.3
7.20E+72,Banks Inc,Andy Bernard,76148 Brandon Cape,Barrettmouth,RI,39522,59.2,88.8
71984ecc,Erickson-Browning,Andy Bernard,18816 Tony Ports,Orrside,SC,14605,53.3,79.9
71984f28,Adams-Small,,57735 Nancy Corners,Stevenstown,MS,60111,110,165
71984f82,Maddox Inc,Michael Scott,77877 Butler Flat,South Alecchester,AK,16187,54.8,82.2
71985006,Johnson-Keller,Meredith Palmer,17375 Powers Extension,Brownfort,NY,31922,50,75
71985112,"Martinez, Rodriguez and Hanson",Stanley Hudson,8686 Susan Coves,North Jennifer,ME,73854,85,127.5
71985270,"Fuentes, Proctor and Scott",Kevin Malone,49277 Jill Curve Apt. 084,North Robinland,IN,91681,135.4,203.1
71985374,Silva PLC,Creed Patton,49524 Tammy Dale,Griffinbury,CA,77209,90.6,135.9
71985482,Johnson-Hall,Michael Scott,6986 Mclaughlin Stream Suite 722,North Janet,RI,25662,20.5,30.8
71985658,Huerta-Edwards,Dwight Schrute,0337 Gloria Camp Apt. 452,North Michaelfurt,MN,71197,117.5,176.3
71985858,"Newman, Williams and Brown",Dwight Schrute,33034 Amy Inlet,Alexisside,OK,98570,52.5,78.8
7198591e,Kennedy-Lopez,Andy Bernard,4676 Ashley Shores,Stewartville,OR,14777,125,187.5
71985998,Rodriguez LLC,,8697 Clark Corners Apt. 980,South Anthonyfurt,SD,29918,155.9,233.9
719859f0,"Bailey, Sanchez and Perez",Dwight Schrute,3160 Diane Lodge,South Sierrastad,NC,23126,66.3,99.5
71985a5e,May Group,Andy Bernard,6606 Louis Mountains Suite 066,Kellystad,AL,8791,112.9,169.4
71985ba8,Barber-Moore,,075 Brooke Skyway Suite 235,Timothyberg,CT,73947,73.5,110.3
71985d68,Rice Group,,8412 Wilkinson Shoals Apt. 870,Scottborough,NM,18053,86.1,129.2
71985de2,Carter LLC,Dwight Schrute,5182 Davis Walk Suite 703,Lake Charles,MT,22254,105,157.5
7.20E+54,Stokes Inc,Meredith Palmer,576 Cole Common Suite 827,East Connie,VT,15998,30.7,46.1
71985e9e,Meyers LLC,,30410 Michael Vista Suite 021,Hardyborough,OH,24765,19.6,29.4
71985edc,May Group,Andy Bernard,6606 Louis Mountains Suite 066,Kellystad,AL,8791,164.9,247.4
71985f18,Macdonald-Williams,Creed Patton,560 Joseph Crossroad,New Jay,NE,40863,20.5,30.8
71985f54,Acevedo Ltd,,3122 Lucas Haven Suite 586,Garciaside,UT,92617,216.7,325.1
71985f90,Hood Ltd,Meredith Palmer,285 Dana Island,Port Jamesview,AK,98550,105,157.5
71985fc2,"Baxter, Smith and Harrison",Dwight Schrute,325 Hanson Summit Apt. 964,Laurafort,WY,84962,33.7,50.6
71985ffe,Dennis-Jones,Andy Bernard,1546 Jodi Track Apt. 065,South Lisa,IA,21907,43,64.4
7198603a,Cox PLC,Stanley Hudson,223 Williams Summit,Harrisfort,CO,68581,214.9,322.4
71986076,Mitchell PLC,Dwight Schrute,80767 Christensen Lake Suite 513,Lake Melissastad,IN,96421,97.1,145.7
719860a8,Peterson-Patton,,930 Donna Cliffs Suite 305,Edwardsport,WY,68543,73.5,110.2
7.20E+09,Peters-Leon,,0242 Thompson Station Suite 533,Rogertown,WA,69021,74.7,112.1
71986118,Gutierrez-Williams,Andy Bernard,29229 Molly Haven Apt. 103,East William,OK,86073,101.7,152.6
71986148,Moore and Sons,,38351 Maria Plaza,Benjaminland,WI,62113,43.9,65.9
71986186,Schultz Inc,Creed Patton,96439 Christopher Freeway,West Richardfort,DC,94531,71.7,107.6
719861b6,Young Group,Dwight Schrute,119 Reid Crossroad Suite 647,West Crystalshire,OR,45048,68,102
7.20E+13,Johns and Sons,Dwight Schrute,4882 Brandon Club,Nelsonbury,IN,79774,92.5,138.8
71986314,Romero LLC,Dwight Schrute,463 Jones Forge Apt. 851,Lanechester,IN,15564,26.7,40.1
719863f0,"Holmes, Banks and Floyd",Meredith Palmer,692 Wells Rapids Apt. 719,Robertside,NV,34353,74.7,112
71986474,Nunez Group,,045 Hernandez Wall Suite 313,New Robert,GA,62955,165.9,248.9
719864d8,"Peck, Miller and Moore",Dwight Schrute,95605 Hill Bypass Suite 670,Johnathanfort,CA,97709,55,82.5
7198653a,Escobar PLC,Andy Bernard,8550 Joann Wells,New Kyle,ID,17693,126.7,190.1
71986594,Roach-Castro,Dwight Schrute,557 Ross Trail,Brandonchester,NM,67106,50,75
719865f8,"Dillon, Lopez and Payne",Dwight Schrute,620 Harper Springs,Lopezhaven,MT,14788,149.9,224.9
71986652,"Stout, Green and Foster",Creed Patton,574 David Expressway,New Sandrafurt,VT,27687,150,225
719866a2,"Phillips, Foster and Hays",Dwight Schrute,69527 Tina Garden Apt. 093,New Jason,MT,42543,76.2,114.3
719868a8,Oliver Ltd,Stanley Hudson,85177 White Land Apt. 636,Walshfort,AL,71118,65.4,98.1
7198694a,Myers Inc,Stanley Hudson,807 Hubbard Ville Suite 613,Harrisfort,AR,42181,111.6,167.4
719869b8,Houston PLC,Dwight Schrute,09023 Santiago Islands Apt. 789,New Angela,DC,46717,64.5,100
71986a1c,"Clements, Fox and Ferguson",,046 Christina Mills Suite 558,Thomasfurt,ME,68631,74.9,112.4
71986b70,Gutierrez-Singh,Andy Bernard,639 Thomas Orchard,Lake Meghanport,WI,25971,33.6,50.4
71986ca6,"Nelson, Hancock and Mendez",,28648 Dunn Dale Apt. 535,Paulland,KY,93866,71.8,107.7
71986ea4,Sanchez-Yang,,84511 Hector Parkway Suite 025,Lake Melvinhaven,NM,8523,153.3,230
71987374,Frazier Group,Ryan Howard,503 Flynn Mountains Apt. 799,Amyfort,MO,45394,125.9,188.9
71987476,"Rose, Patel and Davies",Dwight Schrute,90292 Mary Lock,North Jennifer,MD,79869,134.8,204.7
7.20E+09,Howard-Rodriguez,Dwight Schrute,5705 Lopez Island,New Jeffreychester,MI,1620,120.8,181.2
71987548,Cox Group,,70681 Nguyen Plains,South Alan,MD,11674,71.2,106.8
719875a2,Davis PLC,Dwight Schrute,545 Amber Ports Apt. 502,North Andremouth,AK,88204,114.9,172.4
719875f4,Turner-Estrada,Creed Patton,832 Lawson Junctions,Grahamland,VA,96015,75,112.5
71987658,Thomas-Rodriguez,Dwight Schrute,322 Mccall Route,East Christopher,MI,31707,35,52.5
719876ba,Brown Inc,Stanley Hudson,7410 Hannah Camp,Lake Nicholas,NE,70124,100,150
71987728,Villegas-Richards,Ryan Howard,122 Woods Drive Suite 147,Timothyton,VA,50653,105,157.5
71987778,"Byrd, Blackburn and Nelson",Michael Scott,890 Karen Overpass,West Cynthia,CT,68872,48.4,72.6
719877d2,Baldwin-Acosta,Kevin Malone,30857 Jefferson Freeway Apt. 848,New Elizabethmouth,NC,48882,225,337.5
71987836,Santiago PLC,,2357 Christina Vista,South Heather,AR,46359,25,37.5
7198789a,Robinson-Mclean,Pam Beesly,05711 Stacy Parkway Suite 084,Kimview,MT,70225,59.2,88.8
7.20E+13,"Miller, Peterson and Davis",Dwight Schrute,15600 Bishop Manors Apt. 527,North Jacqueline,SD,19717,179,268.5
71987946,Gonzales Inc,Michael Scott,9509 Harrell Ways,Sherishire,SD,76839,165,247.5
7198799e,"Alexander, Weiss and Nelson",Andy Bernard,713 Galloway Well,Port Stephanie,AL,69999,110,165
719879f8,Figueroa-Williams,Stanley Hudson,16487 Larry Motorway,Michaelfort,MD,64795,180,270
71987a5c,"Pope, Martinez and Smith",,19507 Myers Station Suite 844,Kevinfort,WA,95538,20.7,31.1
71987ab6,Hernandez-Reynolds,Andy Bernard,20871 Johnathan Hollow Apt. 287,Lake Evan,NY,67266,33.4,50.1
71987b10,Ferguson LLC,Dwight Schrute,4128 James Course Suite 919,Port Williamshire,OR,23127,60,92.5
71987b74,"Gilmore, Douglas and Walsh",Stanley Hudson,308 Matthews Vista,Port David,NV,84100,44.4,66.6
71987bcc,Nelson Inc,Stanley Hudson,8991 Collins Ranch Suite 411,Leeside,NC,7791,104.9,157.4
71987c34,Williams Ltd,Dwight Schrute,9923 Marshall Park Apt. 570,South Jonathan,IA,72128,104.5,156.8
71987c8c,"Johnson, Martin and Atkins",Michael Scott,81866 Jordan Springs Apt. 122,Jacksonstad,IA,97451,114.9,172.4
71987cf0,Carter-Tyler,Ryan Howard,8904 Logan Gateway Apt. 746,Manningside,TN,7399,99.9,149.9
71987d54,Parker Ltd,Andy Bernard,7846 Olson Ridge Apt. 859,New Jennifer,NM,2737,84.9,127.4
71987db8,Allen PLC,,71025 Quinn Trace,South Susantown,RI,68196,45,67.5
71987e1c,Sweeney Ltd,Dwight Schrute,8743 Stephenson Run Suite 421,Greenbury,WA,72048,110,165
7.20E+84,"Salinas, Anderson and Jones",Dwight Schrute,0563 Amy Dale,West James,CO,65164,150,225
71987eda,"Houston, Moore and Savage",Dwight Schrute,229 House Freeway Apt. 691,New Robertside,KS,89101,68,102
71987f3e,Zimmerman Ltd,,53557 Judy Highway Apt. 877,Harryhaven,NV,77205,130,195
71987fa2,Weiss-Warren,Ryan Howard,4267 Green Village Apt. 042,Jamesport,OR,3569,190,285
71987ffa,Mckinney-Brown,,950 Anderson Square,Arthurchester,KY,3139,113.4,170.1
71988062,King-Smith,Phyllis Vance,7246 Sarah Mills,Andrewport,AZ,94069,65,97.5
719880ba,Carr-Meza,Dwight Schrute,3267 Frank Trace,Lake Destiny,CO,74873,37.8,56.7
7198811e,Evans Group,,32979 Jennifer Pike Suite 126,Tapiaview,AZ,27508,179.7,269.6
71988178,Mills-Dixon,Stanley Hudson,23758 Lori Viaduct,East Alfred,PA,94766,25,37.5
719881dc,"Reed, Houston and White",,8740 Melvin Gardens,Lake Johnberg,MD,77990,104.9,157.4
71988240,"Williams, Parker and Young",Andy Bernard,8419 Smith Parkway,Lake Stephanie,IA,2248,98.3,147.4
719882a4,"Grimes, Fitzpatrick and Roberts",,08249 Elizabeth Terrace,West Barbara,NC,29144,137.5,206.3
71988308,"Wright, Jones and Massey",Andy Bernard,279 Rogers Alley Suite 444,Wilsonshire,WV,10285,159.9,239.9
71988362,Williams Inc,Dwight Schrute,596 Julie Plaza Apt. 238,Barnettmouth,IL,52015,110.2,165.4
719883d0,Brown Ltd,Dwight Schrute,37503 Martin Mall,New Lindsaybury,MD,41739,40,60
71988434,Frazier Inc,Creed Patton,4032 Gomez Causeway Suite 984,Loriview,WV,8872,82.6,123.9
7198848c,"Brown, Lopez and Wood",Andy Bernard,8758 Chandler Stream Suite 136,Richardhaven,FL,1047,72.6,108.9
719884f4,"Gross, Graves and Graham",,9652 Lopez Drives Apt. 541,Michaelville,AR,46631,57.7,86.6
71988558,Buchanan Inc,Stanley Hudson,217 Michael Locks,Lewisview,MD,96789,140,210
719885ba,"Smith, Anderson and Johnson",,835 Bethany Stravenue Suite 900,Barneschester,OH,32023,71.1,106.7
71988614,Hansen-Frazier,Andy Bernard,690 Hill Coves Apt. 337,North Angela,PA,67840,80,120
71988678,"Lowe, Adams and Berry",Phyllis Vance,401 Cooper Green Suite 224,Smithstad,ME,80643,188.9,283.4
7.20E+11,Nelson-Walker,Meredith Palmer,627 Bennett Harbor Apt. 620,Monicaland,PA,82837,75,112.5
71988740,Howard Inc,Michael Scott,3024 Little Rapids Apt. 688,New Charles,OR,74486,90.6,135.9
719887a4,Wright-Valentine,Dwight Schrute,28211 Ward Manors,Nguyenside,WV,83653,95,142.4
71988808,Werner Inc,Stanley Hudson,7862 Ricardo Parks,Turnerburgh,ND,42327,115.5,173.2
7198886c,"Barnes, Gill and Alexander",Phyllis Vance,277 Victoria Meadow Suite 721,West Lindseymouth,VT,16236,65,97.4
719888c6,"Russell, Johnson and Powers",,0513 Whitney Mission,Williamsonville,TN,69579,82.5,123.8
719889a2,"Haynes, Reed and Shelton",Andy Bernard,98884 Christina Glen,Matthewport,NJ,55879,92.4,138.6
71988a1a,Wolf LLC,Dwight Schrute,8940 Scott Islands,North Ana,GA,27025,119.9,179.9
71988a7e,Thornton-Roth,Phyllis Vance,45984 Wagner Common,New Cristian,MO,4633,30.7,46.1
71988ca4,"Bird, Scott and Schroeder",Kevin Malone,589 Ortiz Drive Apt. 975,West Jill,SC,60915,65,97.5
7.20E+06,Chaney LLC,Kevin Malone,4682 Jones Station Apt. 816,Tylerbury,LA,82832,144.9,217.4
71988f7e,Blanchard-Weaver,Stanley Hudson,2155 Justin Glens Suite 707,Port Gregoryborough,NM,92007,65,97.5
71988fcc,Andrews and Sons,Andy Bernard,762 Jeremy Road Suite 337,East Tiffanyhaven,TX,2917,37.5,56.3
719890a8,"Cook, Alvarado and Hunter",Stanley Hudson,99695 Daniel Parkways Apt. 737,Christinaside,CT,38143,129.7,194.6
7.20E+11,Sandoval-Bell,Creed Patton,420 Lee Stravenue Suite 287,Mooreberg,MS,49724,30.6,45.9
71989122,"Pugh, Hendricks and Thompson",Dwight Schrute,086 Fleming Valleys,New Karen,MS,43620,41.3,62
7198915e,Bennett-Smith,Andy Bernard,4542 Keith Burgs,Jacksonmouth,MA,56533,62,93
7198919a,"Gonzales, Frank and Duncan",Andy Bernard,0892 Adams Haven,Foxfort,FL,53376,40,60
71989294,Strong-Manning,Dwight Schrute,441 Alan Stream,Phillipsmouth,DC,64316,35.5,53.3
719892d0,Brown Inc,,7410 Hannah Camp,Lake Nicholas,NE,70124,49.6,74.4
71989302,"Conner, Thomas and Meyer",Michael Scott,11654 Cameron Fork Apt. 112,New Melissaview,IN,55150,60,90
719893f4,Chambers Group,Stanley Hudson,28508 Lamb Glens,Wareshire,NE,36891,76.2,114.3
7198944c,"Nguyen, Williams and Thompson",Stanley Hudson,49371 Skinner Lodge Suite 483,New Jessica,MO,63086,64.9,97.4
719894b0,Spencer-Munoz,Andy Bernard,10183 Carol Walk Suite 664,Joshuaburgh,UT,72108,92.5,138.8
71989500,Hatfield-Phillips,Dwight Schrute,9634 Miller Mount Apt. 747,East Reginald,KY,47329,90,135
7198960c,Tran-Lamb,,20150 Bowers Streets Suite 307,Weavermouth,NY,66543,68,102
719896a4,Myers-Smith,Stanley Hudson,23270 Rebecca Inlet,Port Benjaminbury,OK,47150,33.4,50.1
719896fe,Cervantes Group,Andy Bernard,592 Martinez Points,Lake Erinstad,SC,99854,63,94.5
71989758,Carter-Tyler,,8904 Logan Gateway Apt. 746,Manningside,TN,7399,70,105
719897b4,Banks Inc,Dwight Schrute,76148 Brandon Cape,Barrettmouth,RI,39522,61.4,92.1
7198980c,Cain-Ward,Dwight Schrute,5923 Stevens Islands Apt. 558,Karenburgh,WI,44728,110,165
71989910,Martinez-Bullock,Meredith Palmer,1204 Young Place,Thomasburgh,MN,58449,109.2,163.8
7.20E+07,Williamson-Pena,Dwight Schrute,43487 Hunter Shore Apt. 993,South Seanfort,FL,95242,73.5,110.3
71989a5a,"Griffin, Wade and Oneill",Dwight Schrute,5189 Brian Manor Apt. 190,Williamsonburgh,NV,55567,70,105
71989abe,Buchanan Inc,Andy Bernard,217 Michael Locks,Lewisview,MD,96789,34.6,51.9
71989b22,"Taylor, Moore and Jones",Andy Bernard,055 Victoria Shoal,South Wesley,KY,73451,175,262.5
71989b86,Mcintyre-Caldwell,,869 Cole Hollow,West Betty,MO,12987,77.5,116.3
71989be8,"Smith, Jones and Chapman",Kevin Malone,217 Thompson Village Suite 348,Johnview,DE,35066,104.9,157.4
71989c46,Hensley-Calhoun,Dwight Schrute,451 Lee Brooks Suite 213,Robinsonfurt,KS,88772,64.3,96.5
71989c9e,"Davies, Nelson and Reynolds",,5760 Hunt Rue,Diazport,ID,60952,184.9,277.4
71989cee,Wilkins and Sons,Ryan Howard,20706 Johnson Junctions Apt. 176,Shepardmouth,OR,1033,113,169.4
71989d48,Navarro Group,Meredith Palmer,060 Richard Harbors,New Barbara,CA,29958,76,114
71989da2,Campbell Ltd,Creed Patton,325 Tamara Key Suite 932,East Larry,CA,67771,107.4,161.1
71989f34,Conner-Phillips,Meredith Palmer,74372 Hernandez Ranch Apt. 832,West Angelaville,MO,54730,105,157.5
71989f9e,Phillips-Mooney,,351 Davis Branch Suite 733,Lake Julia,VA,18433,89.8,134.7
71989ffa,Roy Inc,Stanley Hudson,7320 Jordan Station Suite 125,Weberberg,MN,65740,296.7,445.1
7198a054,"Armstrong, Gibson and Marquez",,286 Angela Ridges,West Aliciamouth,NM,77224,35.7,53.6
7198a0ae,"Howard, Mullins and Moore",Phyllis Vance,748 Jared Mountains Apt. 184,Port Eric,RI,55008,175,262.5
7198a108,Lewis-Richardson,Dwight Schrute,120 Alicia Islands,Port Kevin,NE,31179,154.7,232.1
7198a16c,King-Smith,Stanley Hudson,7246 Sarah Mills,Andrewport,AZ,94069,63,94.5
7198a1c6,"Rodriguez, Miller and Young",Michael Scott,0322 Johnson Tunnel Suite 679,West Bryan,AL,29685,131.2,196.8
7198a228,Wolfe-Gilbert,Ryan Howard,9610 Bass Inlet,New Chad,ME,9114,34.4,51.5
7198a27a,King-Smith,Phyllis Vance,7246 Sarah Mills,Andrewport,AZ,94069,155.7,233.6
7198a2d4,"Fuentes, Proctor and Scott",Creed Patton,49277 Jill Curve Apt. 084,North Robinland,IN,91681,75,112.5
7198ab94,Wilson Inc,,915 White Lodge,New Douglas,WV,49591,90,135
7198ac5c,Morris and Sons,Andy Bernard,1679 Long Groves,Lake Jordan,SD,45462,75,112.5
7198acca,"Henry, King and Schwartz",Andy Bernard,194 Cooper Lakes,Lake Reginaville,OH,62867,33.4,50.1
7198ad1a,Ramos-Serrano,,97560 Miller Roads Apt. 655,Michaelfort,NY,36125,41.3,62
7198ad68,"Baird, Jones and Maynard",Creed Patton,1308 Perez Burg Suite 835,South Jessicaborough,DE,33373,79.4,125.1
7198adba,Dennis-Jones,,1546 Jodi Track Apt. 065,South Lisa,IA,21907,79.5,119.3
7198ae0a,"Carpenter, James and Perez",Andy Bernard,0953 Gonzales Fords,Allisonbury,NM,50677,54,81
7198ae50,"Walters, Davenport and Nunez",,217 Hannah Oval,West Brian,MI,15538,145,217.4
7198ae9e,"Conner, Thomas and Meyer",Phyllis Vance,11654 Cameron Fork Apt. 112,New Melissaview,IN,55150,34,51
7198aef0,Burke LLC,Dwight Schrute,89006 White Mountains Suite 279,Lake Adam,IN,15096,33.4,50.1
7198af36,"Nguyen, Williams and Thompson",Michael Scott,49371 Skinner Lodge Suite 483,New Jessica,MO,63086,40.5,60.8
7198af86,Murray-Jones,Dwight Schrute,370 Frank Corners Suite 791,Bridgetberg,NJ,39378,66.6,99.9
7198afcc,Scott LLC,,84537 Brenda Burgs Apt. 302,Cassidyburgh,AZ,21275,40,60
7198b01c,"Martinez, Sanford and Sawyer",Ryan Howard,1567 Hughes Ville,Teresaport,LA,87297,79.6,119.4
7198b06c,"Maxwell, Pace and Aguilar",Stanley Hudson,222 Dudley Path,New Nicole,MT,88616,110.2,165.3
7198b11e,"Davis, Berry and Estrada",Andy Bernard,167 Antonio Shoal,Gonzalezland,RI,10491,46.5,69.7
7198b17a,"Randall, Anderson and Perez",Dwight Schrute,81198 Dudley Garden Suite 581,Lake Maryburgh,MN,87967,114.9,172.4
7198b1ca,Warren PLC,Michael Scott,6279 Hernandez Hill Suite 817,East Elizabeth,RI,90006,19.6,29.4
7198b21a,Nunez Group,Michael Scott,045 Hernandez Wall Suite 313,New Robert,GA,62955,65,97.5
7198b268,Harper-Fischer,Dwight Schrute,0224 Nelson Wells,Lake Caleb,NJ,60742,115.5,173.3
7198b2ba,"Moody, Bryan and Walsh",Dwight Schrute,18457 Chavez Plaza Suite 505,Williamsland,IN,28255,188.9,283.4
7198b300,Washington-Arnold,Dwight Schrute,86095 Keith Forge,New Kayla,WA,62076,73.5,110.3
7198b35a,Schmitt Group,Meredith Palmer,47840 Kristina Prairie Apt. 706,East Alyssa,MI,84224,104.5,156.8
7198b3b4,Campbell-Brooks,Andy Bernard,1718 Conway Row,Port Laura,AR,49205,54.2,81.3
7198b418,Ryan and Sons,Pam Beesly,32674 Stein Trail Apt. 293,Port Patriciastad,UT,30192,144.9,217.4
7198b474,Williams Inc,Stanley Hudson,596 Julie Plaza Apt. 238,Barnettmouth,IL,52015,48.4,72.6
7198b4cc,Mills and Sons,Phyllis Vance,9968 Valentine Ford,New Erikview,ND,79600,174.9,262.4
7198b686,Ross Group,Dwight Schrute,488 Scott Field,South Jenniferstad,OK,33552,22.2,33.3
7198b6f4,"Brown, Guerra and Payne",Andy Bernard,453 Martinez Fords Apt. 749,New Davidstad,HI,28907,116.5,174.7
7198b758,Huynh Inc,Dwight Schrute,281 Scott Via,Christopherhaven,NV,61492,18,27
7198b7b0,"Benson, Henderson and Cole",Stanley Hudson,8958 Hendricks Rapid,Conniefort,CA,8620,75,112.5
7198b80a,Wright Inc,,446 Kyle Canyon,Martinezfort,CT,25454,30.7,46
7198b92c,Henry PLC,Phyllis Vance,89459 Daniels Ports,South Jeremychester,MO,6994,38.4,57.6
7198b990,Moore-Moody,,5826 Jennifer Branch,Port Kevin,CO,91192,144.9,217.4
7198bb0c,"Williams, Li and Rodriguez",Dwight Schrute,1600 Leroy Pines,South Michael,HI,9216,105,157.5
7198bbac,Parrish-Spencer,,7601 Rachael Squares,New Angelabury,CT,19921,40,60
7198bc1a,Foster LLC,,486 Mcguire Ways,Markland,ID,39104,37.5,56.3
7198bc88,Harris-Gibbs,,804 Carter Haven Apt. 887,Meyerside,DC,4692,32.5,48.8
7198bce2,Burke LLC,Andy Bernard,89006 White Mountains Suite 279,Lake Adam,IN,15096,82.5,123.8
7198bd46,Wright Ltd,Andy Bernard,53067 Yvonne Glens,Brianview,MI,69899,80,119.9
7198bda8,Cannon-Ramirez,Creed Patton,30235 Warren Well,East Elizabethfort,ID,24200,59.2,88.8
7198be06,Ryan-Aguirre,Kevin Malone,11847 Golden Fords Suite 808,Mariaport,MN,8708,158.4,237.6
7198be36,Hale Group,Andy Bernard,11883 Morse Square,East Jamie,GA,39842,81.4,122.1
7198be74,Suarez Ltd,Dwight Schrute,08680 Alexandra Island Apt. 803,East Susanfurt,KY,23060,73.5,110.3
7198beb8,Horton-Moreno,Dwight Schrute,822 Flores Radial,East Gregory,FL,1715,60,89.9
7198bf12,Zimmerman Ltd,Dwight Schrute,53557 Judy Highway Apt. 877,Harryhaven,NV,77205,60.8,91.2
7198bf6c,King Inc,Phyllis Vance,025 Claudia Centers,East Andrea,ME,73618,110.6,165.9
7198bfc6,"Olsen, Rojas and Morris",Andy Bernard,989 Fisher Plaza Suite 660,Port Anthony,TN,91382,48.9,73.4
7198c002,"Lopez, James and Cowan",Phyllis Vance,23566 Rodriguez Pass,Port Patrickview,GA,61182,147.5,221.3
7198c034,Nelson-Smith,Andy Bernard,3903 Thompson Shoals Apt. 958,Bakerbury,MS,32766,110,164.9
7198c08c,"Barrera, Torres and Walker",Ryan Howard,6341 Herman Dale,Adamsside,NM,83070,11.3,17
7198c0f4,"Freeman, Young and Jones",,50984 Kelly Track Apt. 760,East Josephshire,MN,91665,50,75
7198c12e,"Miller, Peterson and Davis",Dwight Schrute,15600 Bishop Manors Apt. 527,North Jacqueline,SD,19717,104.3,156.5
7198c162,"Baird, Jones and Maynard",Phyllis Vance,1308 Perez Burg Suite 835,South Jessicaborough,DE,33373,87.2,130.8
7198c19c,Bradshaw Ltd,Andy Bernard,7093 Kevin Rue,North Kelly,WV,82425,60,92.5
7198c1cc,Shields Ltd,Ryan Howard,57689 Emily Branch Suite 434,Briannaburgh,VA,23299,99.9,149.9
7198c214,Davis-Long,Meredith Palmer,9442 Michael Neck Apt. 569,Port Jenniferfurt,HI,71247,78.4,117.6
7198c26e,Anthony-Oconnor,Dwight Schrute,776 Williams Crescent,Michaelfurt,OR,2810,79.7,119.6
7198c2c8,"Davila, Nelson and Rodriguez",Creed Patton,971 Washington Flat Apt. 973,Port Davidbury,WY,6983,71.7,107.6
7198c322,Wilkerson-Stuart,Andy Bernard,80981 Price Lakes,South Dawn,HI,68805,40,60
7198c412,Diaz-Phillips,Kevin Malone,722 Veronica Forks,New Mariaburgh,NE,24342,73.5,110.3
