brand,product_id,product_name,department,price_category,listing_price,sale_price,discount,revenue
Adidas,B75587,Women's adidas Sport Inspired Duramo Lite 2.0 Shoes,Women,Economy,47.99,23.99,0.5,863.64
Adidas,F36513,Women's adidas Khoe Run Shoes,Women,Competitve,55.99,27.99,0.5,2771.01
Adidas,F34341,WOMEN'S ADIDAS SPORT INSPIRED RUN 70S SHOES,Women,Competitve,65.99,32.99,0.5,1662.7
Adidas,D96552,Women's adidas Originals Pharrell Williams Tennis HU Shoes,Women,Competitve,89.99,44.99,0.5,6316.6
Adidas,D98204,Women's adidas Originals Taekwondo Shoes,Women,Competitve,79.99,39.99,0.5,3959.01
Adidas,G26782,UNISEX ADIDAS ORIGINALS MARATHON X 5923 SHOES,Unisex,Competitve,129.99,64.99,0.5,3509.46
Adidas,EE4950,Women's adidas Originals I-5923 Shoes,Women,Competitve,119.99,71.99,0.4,12310.29
Adidas,EE5018,Women's adidas Originals Falcon RX Shoes,Women,Competitve,119.99,71.99,0.4,9589.07
Adidas,EE5907,Women's adidas Originals Nite Jogger Shoes,Women,Competitve,129.99,77.99,0.4,8142.16
Adidas,BY9250,WOMEN'S ADIDAS ORIGINALS STAN SMITH SOCK PK SHOES,Women,Competitve,129.99,52.0,0.6,187.2
Adidas,BB2042,Women's adidas ORIGINALS ATTITUDE REVIVE Mid Shoes,Women,Competitve,89.99,36.0,0.6,4406.4
Adidas,EF0321,Unisex adidas Originals Marathon Tech Shoes,Unisex,Competitve,129.99,77.99,0.4,12774.76
Adidas,BB2278,Women's adidas ORIGINALS ZX FLUX ADV VERVE Low Shoes,Women,Competitve,89.99,36.0,0.6,3952.8
Adidas,EE4926,Unisex adidas Originals Marathon Tech Shoes,Unisex,Competitve,119.99,71.99,0.4,3109.97
Adidas,EE4918,Unisex adidas Originals Marathon Tech Shoes,Unisex,Competitve,119.99,71.99,0.4,9459.49
Adidas,EE4928,Unisex adidas Originals Marathon Tech Shoes,Unisex,Competitve,119.99,71.99,0.4,12699.04
Adidas,EE8218,Women's adidas Sport Inspired Lite Racer CLN Shoes,Women,Economy,45.99,27.59,0.4,3327.35
Adidas,EE5150,Women's adidas Originals EQT Gazelle Shoes,Women,Competitve,89.99,53.99,0.4,3304.19
Adidas,B22706,Unisex adidas Originals Skateboarding 2MC Shoes,Unisex,Competitve,59.99,35.99,0.4,5247.34
Adidas,CQ2740,Women's ADIDAS ORIGINALS CAMPUS STITCH AND TURN SHOES,Women,Competitve,89.99,44.99,0.5,242.95
Adidas,CQ2105,Women's ADIDAS ORIGINALS CAMPUS SHOES,Women,Competitve,75.99,37.99,0.5,6086.0
Adidas,CQ2106,Women's ADIDAS ORIGINALS CAMPUS SHOES,Women,Competitve,75.99,37.99,0.5,4102.92
Adidas,EF3534,Unisex adidas Originals Continental Vulc Shoes,Unisex,Competitve,75.99,45.59,0.4,6400.84
Adidas,CQ3012,Women's ADIDAS ORIGINALS TUBULAR VIRAL SHOES,Women,Competitve,79.99,39.99,0.5,6622.34
Adidas,DB3277,Women's adidas Originals Campus Shoes,Women,Competitve,79.99,39.99,0.5,5614.6
Adidas,CQ2032,Women's adidas originals NMD_RACER PRIMEKNIT SHOES,Women,Premium,169.99,84.99,0.5,11167.69
Adidas,BB6708,Women's ADIDAS ORIGINALS GAZELLE STITCH AND TURN SHOES,Women,Competitve,89.99,44.99,0.5,728.84
Adidas,CM4937,Men's Running Stargon 1.0 Shoes,Men,Economy,47.99,38.39,0.2,4698.94
Adidas,CM4756,Men's adidas Running Pull On Shoes,Men,Economy,47.99,38.39,0.2,4284.32
Adidas,CG6048,WOMEN'S ADIDAS ORIGINALS CAMPUS SHOES,Women,Competitve,79.99,39.99,0.5,3815.05
Adidas,CG5673,MEN'S ADIDAS ORIGINALS FOREST GROVE SHOES,Men,Competitve,69.99,34.99,0.5,818.77
Adidas,EE9726,Men's adidas Sport Inspired Heawin Shoes,Men,Economy,49.99,24.99,0.5,269.89
Adidas,EF1421,Men's adidas Running Solar Drive Shoes,Men,Competitve,99.99,59.99,0.4,1403.77
Adidas,EF0786,Men's adidas Running Solar Drive 19 Shoes,Men,Competitve,119.99,71.99,0.4,10107.4
Adidas,EE9722,Men's adidas Sport Inspired Heawin Shoes,Men,Economy,49.99,24.99,0.5,3463.61
Adidas,EF1424,Men's adidas Running Solar Drive Shoes,Men,Competitve,99.99,59.99,0.4,7882.69
Adidas,G27273,Men's adidas Running SenseBounce+ Street Shoes,Men,Competitve,79.99,47.99,0.4,3282.52
Adidas,EF0812,Men's adidas Running Solar Blaze Shoes,Men,Competitve,79.99,47.99,0.4,1209.35
Adidas,G28062,Men's adidas Running Solar Glide 19 Shoes,Men,Competitve,139.99,83.99,0.4,9373.28
Adidas,EF0789,Men's adidas Running Solar Drive 19 Shoes,Men,Competitve,119.99,71.99,0.4,1166.24
Adidas,EF0787,Men's adidas Running Solar Drive 19 Shoes,Men,Competitve,119.99,71.99,0.4,4276.21
Adidas,G26994,Men's adidas Running SenseBoost GO LTD Shoes,Men,Competitve,119.99,71.99,0.4,10755.31
Adidas,F34099,Men's adidas Running Solar Glide 19 Shoes,Men,Competitve,139.99,83.99,0.4,3023.64
Adidas,EF1581,Men's adidas Running SenseBoost GO Shoes,Men,Competitve,119.99,71.99,0.4,9977.81
Adidas,G28058,Men's adidas Running Solar Boost 19 Shoes,Men,Premium,159.99,95.99,0.4,3628.42
Adidas,G27403,Men's adidas Running SenseBoost GO Shoes,Men,Competitve,119.99,71.99,0.4,6608.68
Adidas,G26939,Men's adidas Running SenseBoost GO Shoes,Men,Competitve,119.99,71.99,0.4,1943.73
Adidas,G28202,Men's adidas Running Edge Flex Shoes,Men,Competitve,79.99,47.99,0.4,345.53
Adidas,EF1164,Men's adidas Running AlphaBoost BF Shoes,Men,Competitve,149.99,89.99,0.4,2915.68
Adidas,EF8904,Men's adidas Running Pulseboost HD Winter Shoes,Men,Competitve,139.99,83.99,0.4,7559.1
Adidas,G28450,Men's adidas Running Edge Flex Shoes,Men,Competitve,79.99,47.99,0.4,8465.44
Adidas,CM4759,Men's adidas Running Pull On Shoes,Men,Economy,47.99,38.39,0.2,4906.24
Adidas,EF8903,Men's adidas Running Pulseboost HD Winter Shoes,Men,Competitve,139.99,83.99,0.4,4081.91
Adidas,F35445,Men's adidas Running Asweego Shoes,Men,Competitve,79.99,47.99,0.4,5528.45
Adidas,B75807,MEN'S ADIDAS ORIGINALS SAMBA OG SHOES,Men,Competitve,79.99,79.99,0.0,2735.66
Adidas,CJ0079,men's ADIDAS RUNNING NEBULAR SHOES,Men,Economy,45.99,18.4,0.6,563.04
Adidas,CM0084,Men's adidas Swimming Eezay 2019 Slippers,Men,Economy,14.99,8.99,0.4,1035.65
Adidas,EE5358,Men's adidas Originals Continental 80 Shoes,Men,Competitve,79.99,47.99,0.4,5614.83
Adidas,B96556,MEN'S ADIDAS SPORT INSPIRED COURT 70S SHOES,Men,Competitve,79.99,39.99,0.5,1871.53
Adidas,CM0035,Men's adidas Outdoor Storm Raiser II Shoes,Men,Economy,47.99,28.79,0.4,3731.18
Adidas,EE4572,Men's adidas Originals X_PLR Shoes,Men,Competitve,75.99,45.59,0.4,0.0
Adidas,CL7309,Men's adidas Running Rush Shoes,Men,Economy,35.99,17.99,0.5,3108.67
Adidas,CL7610,Men's adidas Running Fluo Shoes,Men,Economy,37.99,18.99,0.5,2187.65
Adidas,B37616,MEN'S ADIDAS ORIGINALS YUNG 1 SHOES,Men,Competitve,109.99,65.99,0.4,5463.97
Adidas,FV3032,Men's adidas Originals Superstar MG Shoes,Men,Competitve,79.99,79.99,0.0,6767.15
Adidas,BD7597,Men's adidas Originals I-5923 Shoes,Men,Competitve,119.99,59.99,0.5,6262.96
Adidas,BZ0085,MEN'S ADIDAS ORIGINALS CAMPUS SHOES,Men,Competitve,79.99,39.99,0.5,5974.51
Adidas,EE5083,Men's adidas Originals NMD_R1 Shoes,Men,Competitve,129.99,77.99,0.4,3088.4
Adidas,CL7561,Men's adidas Sport Inspired Lyrid Slip-ons,Men,Economy,45.99,22.99,0.5,2731.21
Adidas,F97208,MEN'S ADIDAS ORIGINALS TEMPER RUN SHOES,Men,Competitve,119.99,59.99,0.5,7774.7
Adidas,EE5404,Men's adidas Originals A.R. Trainers,Men,Competitve,79.99,47.99,0.4,8119.91
Adidas,CL9998,Men's adidas Outdoor Argo Trek 19 Shoes,Men,Economy,39.99,23.99,0.4,2202.28
Adidas,EE8373,Men's adidas Sport Inspired Questar Ride Shoes,Men,Competitve,75.99,45.59,0.4,3282.48
Adidas,F36418,MEN'S ADIDAS SPORT INSPIRED COURT ADAPT SHOES,Men,Competitve,59.99,29.99,0.5,2429.19
Adidas,CL9921,Men's adidas Outdoor Adipu 2019 Sandals,Men,Economy,29.99,17.99,0.4,1910.54
Adidas,F35499,Men's adidas Football Copa 19.4 Firm Ground Cleats,Men,Economy,39.99,23.99,0.4,2936.38
Adidas,EE5641,Men's adidas Originals Sobakov P94 Shoes,Men,Competitve,75.99,45.59,0.4,2790.11
Adidas,F34983,Men's adidas Running Questar Ride Shoes,Men,Competitve,79.99,39.99,0.5,4966.76
Adidas,F36985,Men's adidas Sport Inspired Grand Court Shoes,Men,Competitve,59.99,29.99,0.5,809.73
Adidas,B79771,MEN'S ADIDAS SPORT INSPIRED COURT 70S SHOES,Men,Competitve,55.99,27.99,0.5,3274.83
Adidas,CJ7956,MEN'S ADIDAS RUNNING RADDIS 1.0 SHOES,Men,Competitve,55.99,27.99,0.5,3627.5
Adidas,CJ7995,MEN'S ADIDAS RUNNING RYZO 4.0 SHOES,Men,Economy,45.99,22.99,0.5,3434.71
Adidas,F36467,Men's adidas Sport Inspired Grand Court Shoes,Men,Competitve,59.99,29.99,0.5,4480.51
Adidas,CG4048,Men's adidas Sport Inspired Duramo Lite 2.0 Shoes,Men,Economy,49.99,24.99,0.5,2384.05
Adidas,F34437,Men's adidas Sport Inspired VS Advantage Clean Shoes,Men,Economy,45.99,22.99,0.5,537.97
Adidas,CG6205,WOMEN'S ADIDAS ORIGINALS SAMBAROSE SHOES,Women,Competitve,79.99,39.99,0.5,1799.55
Adidas,EG8695,Men's Sport Inspired Run60s Shoes,Men,Competitve,55.99,39.19,0.3,3103.85
Adidas,B41939,WOMEN'S ADIDAS ORIGINALS CAMPUS SHOES,Women,Competitve,79.99,39.99,0.5,6118.47
Adidas,CG6199,Women's adidas Originals Sleek Shoes,Women,Competitve,75.99,37.99,0.5,5675.71
Adidas,B37720,WOMEN'S ADIDAS ORIGINALS SWIFT RUN SHOES,Women,Competitve,75.99,37.99,0.5,1641.17
Adidas,AQ1087,WOMEN'S ADIDAS ORIGINALS STAN SMITH NEW BOLD SHOES,Women,Competitve,89.99,44.99,0.5,5668.74
Adidas,B37759,WOMEN'S ADIDAS ORIGINALS TUBULAR SHADOW CK SHOES,Women,Competitve,79.99,39.99,0.5,2159.46
Adidas,AQ1027,WOMEN'S ADIDAS ORIGINALS STAN SMITH NEW BOLD SHOES,Women,Competitve,89.99,44.99,0.5,1376.69
Adidas,B37990,WOMEN'S ADIDAS ORIGINALS FOREST GROVE SHOES,Women,Competitve,69.99,34.99,0.5,1826.48
Adidas,B37651,WOMEN'S ADIDAS ORIGINALS NMD_R1 SHOES,Women,Competitve,119.99,59.99,0.5,5507.08
Adidas,B28164,WOMEN'S ADIDAS ORIGINALS SAMBAROSE SHOES,Women,Competitve,79.99,39.99,0.5,6622.34
Adidas,B28163,WOMEN'S ADIDAS ORIGINALS SAMBAROSE SHOES,Women,Competitve,79.99,39.99,0.5,2447.39
Adidas,B37983,WOMEN'S ADIDAS ORIGINALS N-5923 SHOES,Women,Competitve,75.99,37.99,0.5,5265.41
Adidas,DB2689,WOMEN'S ADIDAS ORIGINALS FALCON SHOES,Women,Competitve,85.99,42.99,0.5,3869.1
Adidas,CG6056,Women's adidas Originals N-5923 Shoes,Women,Competitve,75.99,37.99,0.5,1367.64
Adidas,CG6460,Women's adidas Originals Samba OG Shoes,Women,Competitve,79.99,39.99,0.5,143.96
Adidas,CG6108,Women's adidas Originals Samba OG Shoes,Women,Competitve,79.99,39.99,0.5,1367.66
Adidas,BD8024,WOMEN'S ADIDAS ORIGINALS NMD_R1 SHOES,Women,Competitve,119.99,59.99,0.5,10582.24
Adidas,D96444,Women's adidas Originals Pharrell Williams Tennis HU Shoes,Women,Competitve,89.99,44.99,0.5,809.82
Adidas,BD8007,Women's adidas Originals NMD_R1 Shoes,Women,Competitve,119.99,59.99,0.5,431.93
Adidas,CG6065,WOMEN'S ADIDAS ORIGINALS GAZELLE SHOES,Women,Competitve,79.99,39.99,0.5,5326.67
Adidas,G27719,Women's adidas Originals Continental 80 Shoes,Women,Competitve,79.99,39.99,0.5,6478.38
Adidas,CG6187,Women's adidas Originals POD-S3.1 Shoes,Women,Competitve,139.99,69.99,0.5,6929.01
Adidas,G27648,Women's adidas Originals U_Path Run Shoes,Women,Competitve,79.99,39.99,0.5,1007.75
Adidas,EE8279,Women's adidas Originals Sleek S Shoes,Women,Competitve,75.99,37.99,0.5,2666.9
Adidas,EE8247,Women's adidas Sport Inspired Lite Racer Shoes,Women,Economy,42.99,25.79,0.4,1578.35
Adidas,EE8612,Women's adidas Originals Sleek Mid Shoes,Women,Competitve,79.99,39.99,0.5,2663.33
Adidas,CQ1068,Unisex Adidas ORIGINALS SKATEBOARDING ADI-EASE VULCANIZED SHOES,Unisex,Competitve,69.99,34.99,0.5,3967.87
Adidas,B37635,WOMEN'S ADIDAS ORIGINALS PROPHERE SHOES,Women,Competitve,109.99,54.99,0.5,7027.72
Adidas,DB3065,Unisex adidas Originals Skateboarding Sabalo Slip-Ons,Unisex,Competitve,69.99,34.99,0.5,3023.14
Adidas,CQ1092,Unisex Adidas ORIGINALS SKATEBOARDING KIEL SHOES,Unisex,Competitve,69.99,34.99,0.5,1511.57
Adidas,DB3083,Unisex adidas Originals Lucas Premiere Shoes,Unisex,Competitve,75.99,37.99,0.5,5607.32
Adidas,CG6222,Women's adidas Originals Arkyn Shoes,Women,Competitve,119.99,59.99,0.5,6910.85
Adidas,DB3078,Unisex adidas Originals Lucas Premiere Shoes,Unisex,Competitve,75.99,37.99,0.5,478.67
Adidas,DB2707,Women's adidas Originals EQT Support 91/18 Shoes,Women,Competitve,139.99,69.99,0.5,6551.06
Adidas,D96553,Women's adidas Originals Pharrell Williams Tennis HU Shoes,Women,Competitve,89.99,44.99,0.5,0.0
Adidas,EF0580,Women's adidas Sport Inspired Heawin Shoes,Women,Economy,45.99,27.59,0.4,3625.33
Adidas,EF0581,Women's adidas Sport Inspired Heawin Shoes,Women,Economy,45.99,27.59,0.4,2284.45
Adidas,G25848,Women's adidas By Stella Mccartney PureBoost Trainers,Women,Competitve,129.99,77.99,0.4,12072.85
Adidas,EE9745,Women's adidas Sport Inspired Heawin Shoes,Women,Economy,45.99,27.59,0.4,4221.27
Adidas,EE7899,Women's adidas Sports Inspired Daily 2.0 Shoes,Women,Economy,45.99,27.59,0.4,2135.47
Adidas,G28386,Women's adidas Adilette Comfort Slides,Women,Economy,32.99,32.99,0.0,4928.71
Adidas,EE6784,Women's adidas Sport Inspired VL Court 2.0 Shoes,Women,Economy,49.99,29.99,0.4,971.68
Adidas,DB3349,Women's adidas Training Alphabounce Trainer Shoes,Women,Competitve,95.99,57.59,0.4,9640.57
Adidas,EE6816,Women's adidas Adilette Comfort Slides,Women,Economy,35.99,35.99,0.0,1489.99
Adidas,DB3401,Women's adidas Tarining Solar Lt Trainers,Women,Competitve,75.99,45.59,0.4,656.5
Adidas,EG1865,Women's adidas Adilette Comfort Slides,Women,Economy,35.99,35.99,0.0,1295.64
Adidas,EG2037,Women's Swim Eezay Flip-Flops,Women,Economy,19.99,19.99,0.0,1727.14
Adidas,CM6057,Women's adidas Swim Ozor 2.0 Slippers,Women,Economy,12.99,12.99,0.0,865.13
Adidas,EG2035,Women's adidas Swim Eezay Flip-Flops,Women,Economy,19.99,19.99,0.0,323.84
Adidas,EE5614,Women's adidas Originals Nizza Shoes,Women,Competitve,59.99,35.99,0.4,1295.64
Adidas,EF9225,Women's adidas Originals Supercourt Shoes,Women,Competitve,75.99,45.59,0.4,4923.72
Adidas,EE5174,Women's adidas Originals NMD_R1 Shoes,Women,Competitve,129.99,77.99,0.4,13336.29
Adidas,CM6058,Women's adidas Swim Ozor 2.0 Slippers,Women,Economy,12.99,12.99,0.0,187.06
Adidas,EE5915,Women's adidas Originals Nite Jogger Shoes,Women,Competitve,129.99,77.99,0.4,12213.23
Adidas,BY2949,Women's adidas Originals SUPERSTAR BW3S SLIP On,Women,Competitve,75.99,30.4,0.6,3447.36
Adidas,EE5933,Women's adidas Originals Rivalry Low Shoes,Women,Competitve,75.99,45.59,0.4,7385.58
Adidas,F34865,Men's adidas Sport Inspired Cloudfoam Racer TR Shoes,Men,Competitve,59.99,29.99,0.5,1889.37
Adidas,S80662,Women's adidas RUNNING cosmic 2 Low Shoes,Women,Competitve,59.99,24.0,0.6,1209.6
Adidas,CM6059,Women's adidas Swim Ozor 2.0 Slippers,Women,Economy,12.99,12.99,0.0,397.49
Adidas,CJ8016,MEN'S ADIDAS RUNNING KYLEN 1.0 SHOES,Men,Economy,49.99,24.99,0.5,1484.41
Adidas,CL7428,Men's adidas Sport Inspired Arcadeis Shoes,Men,Economy,45.99,22.99,0.5,2110.48
Adidas,EE4843,Women's adidas Originals ZX Torsion Shoes,Women,Competitve,119.99,71.99,0.4,259.16
Adidas,CK9670,Men's adidas Sport Inspired Zeta 1.0 Shoes,Men,Competitve,59.99,29.99,0.5,2591.14
Adidas,EE7740,Men's adidas Originals Temper Run Shoes,Men,Competitve,129.99,77.99,0.4,5334.52
Adidas,EE8969,Men's adidas Originals Forest Grove Shoes,Men,Competitve,79.99,47.99,0.4,3282.52
Adidas,BZ0087,MEN'S ADIDAS ORIGINALS CAMPUS SHOES,Men,Competitve,79.99,39.99,0.5,4462.88
Adidas,F36256,Men's adidas Sport Inspired Questar Flow Shoes,Men,Competitve,69.99,34.99,0.5,5038.56
Adidas,EE5362,Men's adidas Originals Continental 80 Shoes,Men,Competitve,79.99,47.99,0.4,7169.71
Adidas,F35762,Men's adidas Sport Inspired Lite Racer Clean Shoes,Men,Economy,45.99,22.99,0.5,3807.14
Adidas,EE5837,Men's adidas Originals Forest Grove Shoes,Men,Competitve,65.99,39.59,0.4,5914.75
Adidas,EE4576,Men's adidas Original X_PLR Shoes,Men,Competitve,75.99,45.59,0.4,4267.22
Adidas,EE6991,Men's adidas Originals EQT Gazelle Shoes,Men,Competitve,89.99,53.99,0.4,4567.55
Adidas,EE6012,Men's Originals Crazy BYW X 2.0 Shoes,Men,Competitve,149.99,89.99,0.4,809.91
Adidas,EE4470,Men's adidas Originals U_Path Run Shoes,Men,Competitve,75.99,45.59,0.4,6482.9
Adidas,EE6327,Men's adidas Originals SC Premiere Shoes,Men,Competitve,109.99,65.99,0.4,8908.65
Adidas,AQ8530,MEN'S ADIDAS ORIGINALS SKATEBOARDING SEELEY SHOES,Men,Competitve,69.99,34.99,0.5,4471.72
Adidas,CI9990,Men's adidas RUNNING TORIL 1.0 SHOES,Men,Economy,49.99,24.99,0.5,2788.88
Adidas,EE7064,Men's adidas Originals Rivalry Low Shoes,Men,Competitve,75.99,45.59,0.4,2297.74
Adidas,F36417,Men's adidas Sport Inspired Court Adapt Shoes,Men,Competitve,59.99,41.99,0.3,7255.87
Adidas,EE4808,Men's adidas Originals EQT Gazelle Shoes,Men,Competitve,89.99,53.99,0.4,777.46
Adidas,F36431,Men's Sport Inspired Advantage Shoes,Men,Competitve,59.99,41.99,0.3,2872.12
Adidas,B44669,MEN'S ADIDAS RUNNING 8K SHOES,Men,Competitve,55.99,27.99,0.5,50.38
Adidas,B43745,MEN'S ADIDAS SPORT INSPIRED CAFLAIRE SHOES,Men,Competitve,55.99,39.19,0.3,2539.51
Adidas,CJ8021,MEN'S ADIDAS RUNNING ERDIGA 4.0 SHOES,Men,Economy,45.99,22.99,0.5,3062.27
Adidas,CM4549,Men's adidas Sport Inspired Glenn M Shoes,Men,Economy,24.99,17.49,0.3,1164.83
Adidas,EE8374,Men's adidas Sport Inspired Questar Ride Shoes,Men,Competitve,75.99,37.99,0.5,1504.4
Adidas,CL4154,Men's adidas Sport Inspired Shoes,Men,Economy,26.99,18.89,0.3,884.05
Adidas,CL7609,Men's adidas Running Fluo Shoes,Men,Economy,37.99,18.99,0.5,683.64
Adidas,CK9456,Men's adidas Running Norad Shoes,Men,Economy,49.99,24.99,0.5,4003.4
Adidas,EG4372,Men's Sport Inspired Court Adapt Shoes,Men,Competitve,59.99,41.99,0.3,4308.17
Adidas,CJ8987,MEN'S ADIDAS OUTDOOR TERREX CMTK SHOES,Men,Economy,49.99,24.99,0.5,1439.42
Adidas,EG4303,Men's Sport Inspired Caflaire Shoes,Men,Competitve,55.99,39.19,0.3,2257.34
Adidas,BB7616,MEN'S ADIDAS RUNNING FLUIDCLOUD NEUTRAL SHOES,Men,Competitve,59.99,29.99,0.5,1295.57
Adidas,EE5603,Men's adidas Originals Nizza Shoes,Men,Competitve,59.99,35.99,0.4,5506.47
Adidas,EE8970,Men's adidas Originals Forest Grove Shoes,Men,Competitve,79.99,47.99,0.4,691.06
Adidas,CJ8113,MEN'S ADIDAS RUNNING ERDIGA 3.0 SHOES,Men,Economy,42.99,21.49,0.5,1005.73
Adidas,CL7463,Men's adidas Sport Inspired Zeta 2.0 Shoes,Men,Economy,45.99,22.99,0.5,3186.41
Adidas,F97210,Men's adidas Sport Inspired VL Court 2.0 Shoes,Men,Competitve,55.99,33.59,0.4,120.92
Adidas,B44732,MEN'S ADIDAS SPORT INSPIRED CLOUDFOAM LITE RACER SHOES,Men,Competitve,59.99,29.99,0.5,4642.45
Adidas,EE6807,Men's adidas Sport Inspired VL Court 2.0 Shoes,Men,Competitve,55.99,33.59,0.4,1753.4
Adidas,F35515,Men's adidas Football Copa 19+ Firm Ground Cleats,Men,Premium,229.99,137.99,0.4,8444.99
Adidas,F35615,Men's adidas Football Predator 19.3 Indoor Shoes,Men,Competitve,59.99,35.99,0.4,2526.5
Adidas,CK9466,Men's adidas Sport Inspired Quickspike Shoes,Men,Economy,39.99,19.99,0.5,575.71
Adidas,F36650,Men's adidas Sport Inspired Lite Racer Reborn Shoes,Men,Competitve,59.99,29.99,0.5,971.68
Adidas,BC1040,Men's adidas Running PureBounce+ Street Shoes,Men,Competitve,79.99,39.99,0.5,4606.85
Adidas,EF0810,Men's adidas Running Solar Blaze Shoes,Men,Competitve,79.99,39.99,0.5,3815.05
Adidas,CL9963,Men's adidas Outdoor Elevate 2018 Sandals,Men,Economy,27.99,16.79,0.4,1208.88
Adidas,BB6917,MEN'S ADIDAS RUNNING DURAMO 9 SHOES,Men,Competitve,65.99,32.99,0.5,4809.94
Adidas,CL9938,Men's adidas Outdoor Hoist 2019 Sandals,Men,Economy,27.99,16.79,0.4,1934.21
Adidas,CL9997,Men's adidas Outdoor Argo Trek 19 Shoes,Men,Economy,39.99,23.99,0.4,3929.56
Adidas,CL7642,Men's adidas Sport Inspired Drogo 2.0 Shoes,Men,Economy,26.99,18.89,0.3,1360.08
Adidas,F35040,Men's adidas Sport Inspired Questar BYD Shoes,Men,Competitve,69.99,41.99,0.4,7482.62
Adidas,CJ8017,MEN'S ADIDAS RUNNING ERDIGA 4.0 SHOES,Men,Economy,45.99,22.99,0.5,786.26
Adidas,EE9727,Men's adidas Sport Inspired Heawin Shoes,Men,Economy,49.99,24.99,0.5,179.93
Adidas,CJ8012,MEN'S ADIDAS RUNNING KYLEN 1.0 SHOES,Men,Economy,49.99,24.99,0.5,2653.94
Adidas,CL7632,Men's adidas Sport Inspired Drogo Shoes,Men,Economy,26.99,18.89,0.3,2278.13
Adidas,CL7486,Men's adidas Sport Inspired Fassar Shoes,Men,Economy,39.99,19.99,0.5,3274.36
Adidas,BZ0631,WOMEN's adidas ORIGINALS TUBULAR DAWN SHOES,Women,Competitve,99.99,40.0,0.6,2160.0
Adidas,D98056,MEN'S ADIDAS FOOTBALL PREDATOR 19.1 TRAINERS,Men,Competitve,109.99,54.99,0.5,8512.45
Adidas,CM4824,Women's adidas Sport Inspired Hyperon 1.0 Shoes,Women,Economy,29.99,29.99,0.0,3832.72
Adidas,CM4825,Women's adidas Sport Inspired Hyperon 1.0 Shoes,Women,Economy,29.99,29.99,0.0,485.84
Adidas,B43753,WOMEN'S ADIDAS SPORT INSPIRED QT FLEX SHOES,Women,Competitve,55.99,33.59,0.4,3869.57
Adidas,FV4349,Women's adidas Originals Magmur Runner Shoes,Women,Competitve,119.99,119.99,0.0,8423.3
Adidas,F36517,Women's adidas Sport Inspired Yatra Shoes,Women,Economy,42.99,25.79,0.4,928.44
Adidas,EE8131,Women's adidas Sport Inspired Cloudfoam Racer TR Shoes,Women,Competitve,55.99,33.59,0.4,665.08
Adidas,EE9737,Women's adidas Sport Inspired Run 60s Shoes,Women,Economy,49.99,29.99,0.4,539.82
Adidas,EF1060,Women's adidas Sport Inspired Crazychaos Shoes,Women,Competitve,65.99,39.59,0.4,1639.03
Adidas,EE9938,Women's adidas Running EnergyFalcon X Shoes,Women,Competitve,65.99,39.59,0.4,5415.91
Adidas,EE8353,Women's adidas Running Duramo 9 Shoes,Women,Competitve,59.99,35.99,0.4,518.26
Adidas,EF0452,Women's adidas Sport Inspired Archivo Shoes,Women,Economy,49.99,29.99,0.4,3886.7
Adidas,EE5170,Women's adidas Originals NMD_R1 Shoes,Women,Competitve,129.99,77.99,0.4,4351.84
Adidas,EE5153,Women's adidas Originals EQT Gazelle Shoes,Women,Competitve,89.99,53.99,0.4,5247.83
Adidas,EE4842,Women's adidas Originals ZX Torsion Shoes,Women,Competitve,119.99,71.99,0.4,7386.17
Adidas,EE4958,Women's adidas Originals I-5923 Shoes,Women,Competitve,119.99,71.99,0.4,11014.47
Adidas,EE4922,Unisex adidas Originals Marathon Tech Shoes,Unisex,Competitve,129.99,77.99,0.4,1123.06
Adidas,EE6046,Women's adidas Originals Supercourt Shoes,Women,Competitve,79.99,47.99,0.4,6651.41
Adidas,EE6130,Unisex adidas Originals Skateboarding Sabalo Slip-Ons,Unisex,Competitve,59.99,35.99,0.4,64.78
Adidas,EF3523,Unisex adidas Originals Continental Vulc Shoes,Unisex,Competitve,65.99,65.99,0.0,1544.17
Adidas,EF3535,Unisex adidas Originals Continental Vulc Shoes,Unisex,Competitve,75.99,45.59,0.4,3938.98
Adidas,FW2818,Unisex adidas Originals Superstar Shoes,Unisex,Competitve,109.99,109.99,0.0,3365.69
Adidas,EE5535,Women's adidas Originals Gazelle Shoes,Women,Competitve,79.99,47.99,0.4,1641.26
Adidas,EF3531,Unisex adidas Originals Continental Vulc Shoes,Unisex,Competitve,65.99,65.99,0.0,7958.39
Adidas,B22713,Unisex adidas Originals Skateboarding 3MC Shoes,Unisex,Competitve,59.99,59.99,0.0,9610.4
Adidas,FW2803,Unisex adidas Originals Superstar Shoes,Unisex,Competitve,109.99,109.99,0.0,1187.89
Adidas,FW2848,Unisex adidas Originals Superstar Shoes,Unisex,Competitve,109.99,109.99,0.0,8315.24
Adidas,EG8544,Unisex Originals Skateboarding 3MC Shoes,Unisex,Competitve,59.99,59.99,0.0,7450.76
Adidas,EF4393,Unisex adidas Originals Marathon Tech Shoes,Unisex,Competitve,129.99,129.99,0.0,8423.35
Adidas,EG4588,Unisex adidas Originals Continental Vulc Shoes,Unisex,Competitve,75.99,75.99,0.0,2325.29
Adidas,EF4398,Unisex adidas Originals Marathon Tech Shoes,Unisex,Competitve,119.99,119.99,0.0,7991.33
