Date,Year,Post ID,Platform,Post Type,Content Type,Link,Post,Engagement Rate,Engagements,Reactions,Comments,Shares
2022-04-03,2022,1.5108E+18,Twitter,Tweet,Text,https://twitter.com/RecordingAcad/status/1510796946776096768,.@MavCityMusic performing on a rooftop just gave a whole new meaning to high praise. Our jaws = dropped.,,2731.0,693.0,25.0,100.0
2022-04-03,2022,1.5108E+18,Twitter,Tweet,Link,https://twitter.com/RecordingAcad/status/1510800300294258694,"💛 @bts_bighit proved once again just how ""smooth"" they are with an electric performance of ""Butter"" at the 2022 #GRAMMYs. https://t.co/M68h4Cgt98",,59526.0,26114.0,963.0,6398.0
2022-04-03,2022,1.51076E+18,Twitter,Tweet,Photo,https://twitter.com/RecordingAcad/status/1510758959535198210,"America’s Sweetheart, ya’ll. @ElleKingMusic🤘 #GRAMMYs https://t.co/I904Zv76B9",,4095.0,622.0,17.0,40.0
2022-04-03,2022,1.51074E+18,Twitter,Tweet,Link,https://twitter.com/RecordingAcad/status/1510741257902993409,"Congrats Best Spoken Word Album (Includes Poetry, Audio Books &amp; Storytelling) winner - 'Carry On: Reflections For A New Generation From John Lewis' @DonCheadle 

WATCH NOW 🎶 https://t.co/iZP2mSPJkJ #GRAMMYPremiere #GRAMMYs",,2695.0,526.0,7.0,117.0
2022-04-03,2022,36736245747_10158961784235748,Facebook,Post,Photo,https://www.facebook.com/36736245747/posts/10158961784235748/,"Congrats Best New Artist - Olivia Rodrigo #GRAMMYs 

What’s your favorite moment so far? Tell us in the comments below. 👇",0.0868,8322.0,4514.0,155.0,688.0
2022-04-03,2022,1.51072E+18,Twitter,Tweet,Photo,https://twitter.com/RecordingAcad/status/1510719041798692864,"Congrats Best Country Duo/Group Performance winner - ""Younger Me"" @brothersosborne 

WATCH NOW 🎶: https://t.co/iZP2mSPJkJ #GRAMMYPremiere #GRAMMYs https://t.co/iQklxItdMl",,4152.0,768.0,24.0,138.0
2022-04-03,2022,1.79146E+16,Instagram,Post,Photo,https://www.instagram.com/p/Cb6HxqZvQqj/,GRAMMY SQUAD.,0.0207,8230.0,8083.0,49.0,
2022-04-03,2022,1.79554E+16,Instagram,Story,Video,https://instagram.com/stories/recordingacademy/2808539844442450519,'@bts.bighitofficial  Just arrived #GRAMMYs,0.0047,2672.0,,2672.0,
2022-04-03,2022,1.79703E+16,Instagram,Post,Photo,https://www.instagram.com/p/Cb54YvYBKDx/,"Best New Artist nominee @JimmieAllen takes the stage during our #GRAMMYPremiere Ceremony. 🎸

Who’s watching on live.grammy.com? 👀",0.0289,8244.0,7984.0,162.0,
2022-04-03,2022,1.51067E+18,Twitter,Tweet,Photo,https://twitter.com/RecordingAcad/status/1510673740434231300,"Hey, hey! @AvrilLavigne will be presenting at the #GRAMMYs today on @CBS. ✨ https://t.co/tq5dGz29F5 https://t.co/qhn4QkZcYR",,4137.0,1834.0,43.0,280.0
2022-04-03,2022,1.51079E+18,Twitter,Tweet,Link,https://twitter.com/RecordingAcad/status/1510785691634044932,".@oliviarodrigo's 'drivers license' wins Best Pop Solo Performance at the 2022 #GRAMMYs, marking the pop star's first GRAMMY win. 👏 https://t.co/6KfG5s1xuw",,8255.0,2962.0,32.0,526.0
2022-04-03,2022,1.51067E+18,Twitter,Tweet,Video,https://twitter.com/RecordingAcad/status/1510668278930153475,"How do you get into music and become the most nominated musician at the #GRAMMYs? (Ahem, @JonBatiste).

@IBM Watson reveals this and more #GRAMMYInsights at https://t.co/lOe70CHjBj / https://t.co/Ak1vEfAukZ https://t.co/8Ru6I9WwAB",,1686.0,272.0,8.0,37.0
2022-04-03,2022,1.78734E+16,Instagram,Post,Video,https://www.instagram.com/tv/Cb56QbhB5gD/,Where you at everybody? Because Jon Batiste is up on stage accepting a GRAMMY! 🎶 Best Music Video: “Freedom”. #GRAMMYs,0.0353,13317.0,12804.0,180.0,
2022-04-03,2022,1.51065E+18,Twitter,Tweet,Photo,https://twitter.com/RecordingAcad/status/1510653608571908097,".@LilNasX, the #GRAMMYs stage is calling you today! 📞 

Live from #LasVegas, tune in on @CBS to see his performance. ✨ 
👉 https://t.co/Utf4aDyaJS https://t.co/diBdqN57N9",,13312.0,3782.0,51.0,293.0
2022-04-03,2022,1.51078E+18,Twitter,Tweet,Photo,https://twitter.com/RecordingAcad/status/1510780552940466178,.@LilNasX got what we’re waiting for. #GRAMMYs https://t.co/Y5oG0PU3zV,,54104.0,18919.0,95.0,1129.0
2022-04-03,2022,1.51081E+18,Twitter,Tweet,Photo,https://twitter.com/RecordingAcad/status/1510813094905221121,"We’ll be right here with you ‘til the end, @justinbieber. 🍑 #GRAMMYs https://t.co/KDc0xyBgiA",,54190.0,14316.0,1454.0,2363.0
2022-04-03,2022,7.0826E+18,TikTok,Post,Video,https://www.tiktok.com/@grammys/video/7082597157664066859?utm_campaign=tt4d_open_api&utm_source=7036369194396418050,'@BILLIE EILISH on her way to give an amazing performance at the #GRAMMYs ✨,0.2511,54217.0,52286.0,1389.0,542.0
2022-04-03,2022,36736245747_10158961905005748,Facebook,Post,Photo,https://www.facebook.com/36736245747/posts/10158961905005748/,"Congrats Best Pop Duo / Group Performance - Doja Cat feat. SZA ""Kiss Me More"" #GRAMMYs 👏

Watch live on CBS and Paramount+: https://grm.my/3x5Pvm9.",0.1935,54804.0,14689.0,2984.0,2196.0
2022-04-03,2022,1.51077E+18,Twitter,Tweet,Text,https://twitter.com/RecordingAcad/status/1510773095270809601,BRB taking a water break to recover from that 🔥🔥🔥 performance. #LatinoGang #GRAMMYs,,2691.0,576.0,29.0,50.0
2022-04-03,2022,1.51072E+18,Twitter,Tweet,Link,https://twitter.com/RecordingAcad/status/1510720989767745539,"Congrats Best Americana Album winner - 'Native Sons' @LosLobosBand 

WATCH NOW 🎶: https://t.co/iZP2mSPJkJ #GRAMMYPremiere #GRAMMYs",,1313.0,344.0,11.0,50.0
2022-04-03,2022,1.51071E+18,Twitter,Tweet,Link,https://twitter.com/RecordingAcad/status/1510708086725509123,"And the GRAMMY for Best Musical Theater Album goes to - 'The Unofficial Bridgerton Musical' Abigail Barlow (@abigailbarloww) &amp; Emily Bear (@mlebear).  

WATCH: https://t.co/iZP2mSPJkJ #GRAMMYs",,13187.0,2271.0,52.0,429.0
2022-04-03,2022,1.51071E+18,Twitter,Tweet,Link,https://twitter.com/RecordingAcad/status/1510712388017827842,"Congrats Best Arrangement, Instrumental Or A Cappella winner - 
""Meta Knight’s Revenge (From “Kirby Superstar”)"" @CRosenMusic &amp; Jake Silverman

WATCH: https://t.co/iZP2mSPJkJ #GRAMMYs",,55502.0,6920.0,161.0,2386.0
2022-04-03,2022,1.51076E+18,Twitter,Tweet,Photo,https://twitter.com/RecordingAcad/status/1510763739812818947,"Hang out and watch the #GRAMMYs with the Masked Mortal on TikTok! 🔥

WATCH HERE 🎶: https://t.co/9xkUsDz7Xn https://t.co/SZY6yMBZQv",,1678.0,218.0,14.0,25.0
2022-04-03,2022,1.79239E+16,Instagram,Post,Photo,https://www.instagram.com/p/Cb6GeaOBZbY/,"The #GRAMMYs start in 15 minutes. This is how we feel. 

Watch on @cbstv! 🎶",0.0413,14067.0,13593.0,105.0,
2022-04-03,2022,1.82901E+16,Instagram,Post,Photo,https://www.instagram.com/p/Cb6i0psFdFs/,"'@avrillavigne on the #GRAMMYs stage is everything, everything that we wanted. 🖤",0.0617,42234.0,39756.0,1290.0,
2022-04-03,2022,36736245747_10158962022850748,Facebook,Post,Video,https://www.facebook.com/36736245747/posts/10158962022850748/,"If you know you know. Classics only. #ICan 

Check out NAS' performance at the 2022 #GRAMMYs. 🎶",0.0389,1348.0,266.0,14.0,51.0
2022-04-03,2022,1.5107E+18,Twitter,Tweet,Photo,https://twitter.com/RecordingAcad/status/1510701089452171279,"#GRAMMYPremiere Ceremony begins now! 🎵

Watch live as we award over 70 #GRAMMYs: https://t.co/iZP2mT7kJj https://t.co/ecbMBX0BCw",,35745.0,3559.0,105.0,682.0
2022-04-03,2022,1.51079E+18,Twitter,Tweet,Link,https://twitter.com/RecordingAcad/status/1510792985025433604,".@silksonic's '70s influenced ""Leave The Door Open"" wins the GRAMMY for Song Of The Year at the 2022 #GRAMMYs. 🎶 https://t.co/OsjGeB9yGH",,7457.0,2942.0,29.0,449.0
2022-04-03,2022,1.51076E+18,Twitter,Tweet,Photo,https://twitter.com/RecordingAcad/status/1510757011700428805,"The countdown has begun! Watch the #GRAMMYs with @brooklynqueen03. ✨

https://t.co/UKXdq11SGG https://t.co/151IWKDjtA",,2505.0,279.0,12.0,27.0
2022-04-03,2022,1.5108E+18,Twitter,Tweet,Photo,https://twitter.com/RecordingAcad/status/1510800852285489156,"If @ladygaga has love for sale, we're buying it! #GRAMMYs https://t.co/nS7cpuaGjm",,15121.0,7279.0,47.0,1101.0
2022-04-03,2022,1.51073E+18,Twitter,Tweet,Photo,https://twitter.com/RecordingAcad/status/1510729984020602883,"Congrats Best Historical Album winner - Patrick Milligan &amp; @JoniMitchell, compilation producers; Bernie Grundman, mastering engineer (Joni Mitchell)

WATCH NOW 🎶: https://t.co/iZP2mSPJkJ #GRAMMYPremiere #GRAMMYs https://t.co/L8BQsrVhW3",,4637.0,745.0,25.0,142.0
2022-04-03,2022,1.51079E+18,Twitter,Tweet,Text,https://twitter.com/RecordingAcad/status/1510792833682206723,Mentally preparing for @Ludacris to roll out the nominees for Best Rap Performance 🔥  #GRAMMYs,,2076.0,512.0,16.0,33.0
2022-04-03,2022,1.79546E+16,Instagram,Post,Photo,https://www.instagram.com/p/Cb5w3LHBy59/,From TikTok to the #GRAMMYPremiere Ceremony stage! Emily Bear and Abigail Barlow have just won their first GRAMMY 👏 Best Musical Theater Album “Unofficial Bridgerton Musical”.,0.0733,35726.0,33809.0,581.0,
2022-04-03,2022,1.51075E+18,Twitter,Tweet,Link,https://twitter.com/RecordingAcad/status/1510751201427861505,"Congrats Best Rap Song winners - ""Jail"" Dwayne Abernathy, Jr., Shawn Carter, Raul Cubina,
Michael Dean, Charles M. Njapa, Sean Solymar, Kanye West &amp; Mark Williams, songwriters (@kanyewest ft. Jay-Z (@Sc)) 

WATCH NOW 🎶 https://t.co/iZP2mT7SyR #GRAMMYPremiere #GRAMMYs",,15093.0,2623.0,41.0,846.0
2022-04-03,2022,36736245747_10158961852370748,Facebook,Post,Photo,https://www.facebook.com/36736245747/posts/10158961852370748/,"Congrats Best R&B Album winner - ""Heaux Tales"" Jasmine Sullivan #GRAMMYs 🎵",0.0453,4629.0,2214.0,96.0,212.0
2022-04-03,2022,1.51076E+18,Twitter,Tweet,Photo,https://twitter.com/RecordingAcad/status/1510761237902098436,"Anyone want to #GRAMMYS with @LaRonHines? 

WATCH THE LIVE STREAM HERE 🎶: https://t.co/mpHisvGbgF https://t.co/5D4Fp6nrdQ",,2518.0,268.0,14.0,30.0
2022-04-03,2022,7.0825E+18,TikTok,Post,Video,https://www.tiktok.com/@grammys/video/7082497955080637742?utm_campaign=tt4d_open_api&utm_source=7036369194396418050,Thank your younger self. 👏 @Brothers Osborne just took home their first GRAMMY! Best Country Duo/Group Performance “Younger Me.” #GRAMMYs,0.0341,4615.0,4409.0,190.0,16.0
2022-04-03,2022,1.51071E+18,Twitter,Tweet,Photo,https://twitter.com/RecordingAcad/status/1510713442662961154,"We're announcing GRAMMY winners, RIGHT NOW! 🎵

Watch live from @MGMGrand in #LasVegas: https://t.co/iZP2mSPJkJ https://t.co/DJTNltg6O3",,7515.0,996.0,66.0,160.0
2022-04-03,2022,1.51072E+18,Twitter,Tweet,Photo,https://twitter.com/RecordingAcad/status/1510721862099034116,"Congrats Best Traditional Blues Album winner - 
'I Be Trying'  - @CBurnside_BCR 

WATCH NOW 🎶 https://t.co/iZP2mSPJkJ #GRAMMYPremiere #GRAMMYs https://t.co/vhWTmAW03b",,2524.0,588.0,22.0,101.0
2022-04-03,2022,1.51078E+18,Twitter,Tweet,Link,https://twitter.com/RecordingAcad/status/1510775692191019009,"Nearly four months after his death, Vicente Fernández
's (@_VicenteFdez) legacy lives on. 👏
https://t.co/elKYzqd433",,2526.0,480.0,11.0,82.0
2022-04-03,2022,1.79763E+16,Instagram,Post,Photo,https://www.instagram.com/p/Cb6XRcnFTxu/,"Give us GAGA. ✨🎙

If there’s one (or 8) things we can always expect from a @ladygaga #GRAMMYs performance, is that it will be brilliant, incredible, amazing, showstopping, spectacular, never the same, totally unique, completely not ever been done before.",0.0711,36850.0,35567.0,307.0,
2022-04-03,2022,1.80128E+16,Instagram,Post,Photo,https://www.instagram.com/p/Cb6TA7RJkCC/,Love at the #GRAMMYs. ❤️🎶,0.0545,35146.0,34196.0,172.0,
2022-04-03,2022,1.51082E+18,Twitter,Tweet,Text,https://twitter.com/RecordingAcad/status/1510820315084963845,The #GRAMMYs aren't over until @LennyKravitz says they're over. Tune in @CBS to watch him present the final award of the night!,,7445.0,918.0,377.0,64.0
2022-04-03,2022,1.79193E+16,Instagram,Post,Video,https://www.instagram.com/tv/Cb6qNL9grPk/,We hit the #Vegas jackpot with @silksonic opening the #GRAMMYs!,0.0543,35110.0,32527.0,623.0,
2022-04-03,2022,1.51075E+18,Twitter,Tweet,Link,https://twitter.com/RecordingAcad/status/1510749585198755847,#BadBunny wins his first GRAMMY Best Música Urbana Album for El Último Tour Del Mundo at the 2022 #GRAMMYs. https://t.co/IDPRRNYAa6,,4773.0,1628.0,20.0,385.0
2022-04-03,2022,1.79452E+16,Instagram,Post,Photo,https://www.instagram.com/p/Cb5s7Ishzce/,"Exclusive content? You know we got you.

✨ Watch GRAMMY Live from the red carpet today before the #GRAMMYs with co-hosts @alinavission & @amandakloots. 

⏰ 6:30 PM ET / 3:30 PM PT
👀 Join us on our Twitter and live.grammy.com",0.0196,7098.0,6755.0,204.0,
